datetime,hx_water_level,xfx_water_level,bottom_pressure,hx_pressure,xfx_pressure,water_demand,xj_pressure
2021/5/28 11:30,3.97,2.82,200,250,241,6767,250
2021/5/28 11:35,3.97,2.82,196,251,240,6725,250
2021/5/28 11:40,3.97,2.82,203,254,242,6793,250
2021/5/28 11:45,3.97,2.82,194,241,238,6815,249
2021/5/28 11:50,3.97,2.82,196,241,239,6846,249
2021/5/28 11:55,3.97,2.82,193,240,239,6862,250
2021/5/28 12:00,3.97,2.82,198,239,241,6912,251
2021/5/28 12:05,3.97,2.82,201,241,238,6832,250
2021/5/28 12:10,3.97,2.82,201,241,239,6802,249
2021/5/28 12:15,3.97,2.82,200,242,242,6877,250
2021/5/28 12:20,3.97,2.82,209,241,243,6685,250
2021/5/28 12:25,3.97,2.82,204,242,244,6548,250
2021/5/28 12:30,3.97,2.82,199,239,242,6686,250
2021/5/28 12:35,3.97,2.82,199,243,243,6811,250
2021/5/28 12:40,3.98,2.82,203,244,246,6664,249
2021/5/28 12:45,3.98,2.82,211,246,249,6493,250
2021/5/28 12:50,3.98,2.82,209,244,247,6512,250
2021/5/28 12:55,3.98,2.81,207,244,249,6463,248
2021/5/28 13:00,3.98,2.82,204,246,245,6449,249
2021/5/28 13:05,3.98,2.82,182,181,227,6528,249
2021/5/28 13:10,3.98,2.82,188,183,229,7020,250
2021/5/28 13:15,3.98,2.81,182,183,228,7021,250
2021/5/28 13:20,3.98,2.81,189,185,229,7018,250
2021/5/28 13:25,3.98,2.81,188,184,231,6956,249
2021/5/28 13:30,3.98,2.81,191,187,232,6964,250
2021/5/28 13:35,3.98,2.81,197,184,232,6970,250
2021/5/28 13:40,3.98,2.81,195,186,234,7043,251
2021/5/28 13:45,3.98,2.81,191,184,232,6906,249
2021/5/28 13:50,3.98,2.82,190,186,233,6956,250
2021/5/28 13:55,3.98,2.82,187,188,235,6947,250
2021/5/28 14:00,3.98,2.81,186,185,232,6808,251
2021/5/28 14:05,3.98,2.81,193,187,233,6861,250
2021/5/28 14:10,3.98,2.81,199,188,237,6855,251
2021/5/28 14:15,3.98,2.81,196,191,236,6676,250
2021/5/28 14:20,3.98,2.81,191,187,234,6703,250
2021/5/28 14:25,3.98,2.82,186,185,230,6760,250
2021/5/28 14:30,3.99,2.81,186,188,233,6913,251
2021/5/28 14:35,3.98,2.82,198,189,234,6814,250
2021/5/28 14:40,3.99,2.81,191,188,234,6762,250
2021/5/28 14:45,3.98,2.81,191,187,232,6719,251
2021/5/28 14:50,3.98,2.81,188,189,235,6797,250
2021/5/28 14:55,3.99,2.81,191,187,237,6673,250
2021/5/28 15:00,3.99,2.82,190,189,234,6643,248
2021/5/28 15:05,3.99,2.81,193,189,233,6761,250
2021/5/28 15:10,3.99,2.82,193,187,233,6699,251
2021/5/28 15:15,3.99,2.82,191,189,235,6663,250
2021/5/28 15:20,3.99,2.82,191,187,235,6677,250
2021/5/28 15:25,3.98,2.82,188,187,232,6683,250
2021/5/28 15:30,3.99,2.82,192,188,234,6718,251
2021/5/28 15:35,3.99,2.82,194,187,234,6723,250
2021/5/28 15:40,3.99,2.82,192,188,234,6744,250
2021/5/28 15:45,3.99,2.82,188,185,230,6729,250
2021/5/28 15:50,3.99,2.82,192,183,229,6908,251
2021/5/28 15:55,3.99,2.82,185,178,225,7023,250
2021/5/28 16:00,3.99,2.82,183,178,226,7258,250
2021/5/28 16:05,3.99,2.82,186,175,225,7228,250
2021/5/28 16:10,3.99,2.82,182,174,224,7361,250
2021/5/28 16:15,3.99,2.82,177,177,225,7280,251
2021/5/28 16:20,3.99,2.82,184,173,223,7391,249
2021/5/28 16:25,3.99,2.82,182,173,223,7500,249
2021/5/28 16:30,3.99,2.82,177,175,221,7518,249
2021/5/28 16:35,3.99,2.82,184,178,225,7474,250
2021/5/28 16:40,3.99,2.82,184,178,222,7291,250
2021/5/28 16:45,3.99,2.82,179,181,224,7303,249
2021/5/28 16:50,3.99,2.82,174,182,223,7201,250
2021/5/28 16:55,3.99,2.82,180,196,221,7246,250
2021/5/28 17:00,3.96,2.82,181,193,228,7358,250
2021/5/28 17:05,3.89,2.82,186,203,227,7030,251
2021/5/28 17:10,3.84,2.82,192,199,227,7102,249
2021/5/28 17:15,3.79,2.82,182,198,228,7005,250
2021/5/28 17:20,3.74,2.82,182,196,226,7090,250
2021/5/28 17:25,3.69,2.82,181,198,225,7196,249
2021/5/28 17:30,3.64,2.82,186,199,227,7268,250
2021/5/28 17:35,3.58,2.82,174,199,227,7233,250
2021/5/28 17:40,3.54,2.82,185,197,227,7190,250
2021/5/28 17:45,3.5,2.82,186,198,227,7161,250
2021/5/28 17:50,3.45,2.82,183,198,227,7111,250
2021/5/28 17:55,3.39,2.82,186,199,228,7011,250
2021/5/28 18:00,3.34,2.82,187,201,228,7078,251
2021/5/28 18:05,3.3,2.82,183,201,226,7033,251
2021/5/28 18:10,3.24,2.82,180,199,227,7112,251
2021/5/28 18:15,3.18,2.82,185,198,227,7084,250
2021/5/28 18:20,3.14,2.82,182,200,226,7111,250
2021/5/28 18:25,3.09,2.82,185,199,227,7152,252
2021/5/28 18:30,3.04,2.82,188,201,228,7113,251
2021/5/28 18:35,3,2.82,184,200,227,6969,250
2021/5/28 18:40,2.95,2.82,183,204,231,6946,250
2021/5/28 18:45,2.9,2.82,186,205,232,6575,250
2021/5/28 18:50,2.86,2.82,197,207,232,6388,250
2021/5/28 18:55,2.8,2.82,195,207,233,6444,250
2021/5/28 19:00,2.75,2.82,196,208,233,6347,250
2021/5/28 19:05,2.7,2.82,188,207,233,6432,250
2021/5/28 19:10,2.65,2.82,196,206,231,6534,250
2021/5/28 19:15,2.61,2.82,181,207,228,6590,249
2021/5/28 19:20,2.56,2.82,185,207,227,6511,250
2021/5/28 19:25,2.51,2.82,194,208,231,6556,250
2021/5/28 19:30,2.45,2.82,182,204,231,6401,250
2021/5/28 19:35,2.41,2.82,185,206,231,6612,251
2021/5/28 19:40,2.36,2.82,186,205,230,6570,250
2021/5/28 19:45,2.31,2.82,181,206,228,6608,251
2021/5/28 19:50,2.26,2.82,188,203,228,6635,250
2021/5/28 19:55,2.21,2.82,186,201,225,6680,250
2021/5/28 20:00,2.17,2.82,184,200,227,6788,250
2021/5/28 20:05,2.12,2.81,199,203,272,6846,251
2021/5/28 20:10,2.08,2.78,199,203,272,6511,250
2021/5/28 20:15,2.03,2.75,196,204,270,6644,250
2021/5/28 20:20,1.98,2.72,192,202,269,6804,251
2021/5/28 20:25,1.93,2.69,195,201,269,6826,251
2021/5/28 20:30,1.88,2.66,194,200,269,6810,249
2021/5/28 20:35,1.83,2.63,196,201,265,6770,249
2021/5/28 20:40,1.78,2.6,194,202,265,6883,250
2021/5/28 20:45,1.73,2.57,182,197,262,6959,250
2021/5/28 20:50,1.68,2.54,187,199,264,7122,250
2021/5/28 20:55,1.64,2.51,185,198,263,7136,250
2021/5/28 21:00,1.59,2.48,188,193,260,7100,250
2021/5/28 21:05,1.54,2.45,191,194,260,7387,249
2021/5/28 21:10,1.49,2.4,192,196,263,7452,250
2021/5/28 21:15,1.44,2.38,185,194,261,7265,250
2021/5/28 21:20,1.39,2.35,188,192,259,7451,250
2021/5/28 21:25,1.35,2.32,181,192,257,7548,250
2021/5/28 21:30,1.29,2.29,185,189,256,7627,250
2021/5/28 21:35,1.25,2.27,185,193,256,7668,250
2021/5/28 21:40,1.19,2.23,188,192,258,7651,250
2021/5/28 21:45,1.14,2.2,187,193,259,7672,249
2021/5/28 21:50,1.1,2.17,185,165,258,7607,250
2021/5/28 21:55,1.1,2.15,173,164,250,7792,242
2021/5/28 22:00,1.1,2.12,170,167,251,7755,243
2021/5/28 22:05,1.1,2.08,174,170,253,7785,247
2021/5/28 22:10,1.11,2.05,182,170,255,7700,247
2021/5/28 22:15,1.11,2.02,183,174,256,7699,251
2021/5/28 22:20,1.11,1.99,183,176,259,7633,249
2021/5/28 22:25,1.11,1.96,186,180,260,7497,250
2021/5/28 22:30,1.11,1.93,180,178,261,7298,250
2021/5/28 22:35,1.11,1.9,182,179,262,7276,251
2021/5/28 22:40,1.11,1.87,189,182,263,7323,251
2021/5/28 22:45,1.11,1.84,190,183,266,7225,250
2021/5/28 22:50,1.11,1.81,189,186,266,7117,250
2021/5/28 22:55,1.11,1.79,199,187,269,6977,250
2021/5/28 23:00,1.11,1.76,198,190,270,6824,250
2021/5/28 23:05,1.11,1.73,199,190,269,6465,240
2021/5/28 23:10,1.11,1.7,198,186,269,6114,240
2021/5/28 23:15,1.11,1.66,196,186,268,6105,240
2021/5/28 23:20,1.11,1.63,192,186,270,6176,241
2021/5/28 23:25,1.11,1.61,198,191,272,6103,240
2021/5/28 23:30,1.11,1.6,198,192,274,5864,241
2021/5/28 23:35,1.11,1.57,210,191,275,5826,240
2021/5/28 23:40,1.11,1.55,203,190,274,5781,240
2021/5/28 23:45,1.11,1.52,213,188,226,5934,240
2021/5/28 23:50,1.11,1.52,193,187,235,6206,239
2021/5/28 23:55,1.11,1.52,194,184,235,6193,240
2021/5/29 0:00,1.12,1.52,179,164,178,6294,240
2021/5/29 0:05,1.17,1.52,173,164,179,6568,240
2021/5/29 0:10,1.22,1.52,176,166,180,6552,239
2021/5/29 0:15,1.27,1.52,175,166,180,6448,240
2021/5/29 0:20,1.32,1.52,181,174,182,6442,239
2021/5/29 0:25,1.36,1.53,182,175,183,6278,240
2021/5/29 0:30,1.41,1.53,186,164,163,6165,241
2021/5/29 0:35,1.45,1.57,166,166,165,6967,239
2021/5/29 0:40,1.49,1.6,167,168,167,6951,240
2021/5/29 0:45,1.54,1.62,168,169,169,6884,240
2021/5/29 0:50,1.59,1.65,169,168,168,6858,241
2021/5/29 0:55,1.62,1.71,174,170,170,6844,240
2021/5/29 1:00,1.67,1.75,169,172,170,6713,240
2021/5/29 1:05,1.73,1.78,167,170,170,6673,240
2021/5/29 1:10,1.76,1.82,170,168,168,6794,239
2021/5/29 1:15,1.81,1.86,171,169,169,6909,240
2021/5/29 1:20,1.85,1.89,172,169,169,6890,241
2021/5/29 1:25,1.9,1.93,178,169,170,6751,241
2021/5/29 1:30,1.94,1.97,173,169,172,6784,240
2021/5/29 1:35,1.99,2.01,171,173,173,6612,240
2021/5/29 1:40,2.03,2.05,177,174,175,6549,241
2021/5/29 1:45,2.08,2.09,177,176,176,6515,240
2021/5/29 1:50,2.12,2.12,182,174,176,6441,240
2021/5/29 1:55,2.16,2.16,182,178,177,6441,240
2021/5/29 2:00,2.21,2.2,186,177,179,6229,240
2021/5/29 2:05,2.25,2.23,181,178,178,6160,240
2021/5/29 2:10,2.3,2.27,177,179,178,6298,240
2021/5/29 2:15,2.35,2.3,180,181,179,6213,240
2021/5/29 2:20,2.39,2.34,181,181,180,6161,240
2021/5/29 2:25,2.44,2.37,182,181,180,6096,241
2021/5/29 2:30,2.48,2.4,185,183,181,6031,241
2021/5/29 2:35,2.53,2.44,187,182,181,6002,240
2021/5/29 2:40,2.57,2.48,183,184,181,5962,239
2021/5/29 2:45,2.62,2.51,187,186,183,5959,240
2021/5/29 2:50,2.67,2.55,185,187,185,5829,240
2021/5/29 2:55,2.71,2.58,184,186,184,5686,240
2021/5/29 3:00,2.76,2.62,187,186,186,5701,240
2021/5/29 3:05,2.81,2.65,193,188,188,5594,240
2021/5/29 3:10,2.85,2.68,195,188,187,5565,240
2021/5/29 3:15,2.9,2.71,190,189,187,5528,240
2021/5/29 3:20,2.94,2.74,189,190,187,5561,240
2021/5/29 3:25,2.99,2.77,187,188,186,5526,239
2021/5/29 3:30,3.04,2.8,192,191,189,5513,240
2021/5/29 3:35,3.08,2.83,193,190,188,5324,240
2021/5/29 3:40,3.13,2.86,196,192,189,5347,240
2021/5/29 3:45,3.16,2.88,199,192,190,5317,240
2021/5/29 3:50,3.21,2.91,195,193,190,5238,240
2021/5/29 3:55,3.26,2.94,194,193,190,5197,240
2021/5/29 4:00,3.3,2.97,189,193,190,5189,239
2021/5/29 4:05,3.36,3,189,194,191,5113,240
2021/5/29 4:10,3.39,3.02,189,193,190,5150,240
2021/5/29 4:15,3.43,3.05,192,193,190,5135,240
2021/5/29 4:20,3.48,3.08,192,191,191,5075,240
2021/5/29 4:25,3.52,3.1,193,194,191,5053,240
2021/5/29 4:30,3.55,3.13,198,193,190,5081,240
2021/5/29 4:35,3.59,3.15,195,193,189,5145,240
2021/5/29 4:40,3.64,3.18,186,190,185,5122,240
2021/5/29 4:45,3.68,3.2,188,186,186,5384,240
2021/5/29 4:50,3.72,3.23,185,185,184,5454,239
2021/5/29 4:55,3.76,3.26,182,180,180,5628,240
2021/5/29 5:00,3.8,3.28,176,178,176,5850,240
2021/5/29 5:05,3.84,3.31,181,177,173,6178,240
2021/5/29 5:10,3.89,3.34,174,173,171,6277,239
2021/5/29 5:15,3.92,3.37,166,169,168,6505,240
2021/5/29 5:20,3.96,3.4,168,167,165,6632,240
2021/5/29 5:25,3.99,3.43,166,162,164,6805,238
2021/5/29 5:30,4.03,3.45,169,168,177,6978,241
2021/5/29 5:35,4.07,3.45,166,166,174,6543,240
2021/5/29 5:40,4.11,3.45,168,167,175,6595,240
2021/5/29 5:45,4.14,3.45,168,190,184,6612,239
2021/5/29 5:50,4.14,3.45,182,184,182,6152,239
2021/5/29 5:55,4.14,3.45,177,181,181,6134,241
2021/5/29 6:00,4.14,3.45,177,183,179,6312,240
2021/5/29 6:05,4.14,3.45,178,189,181,6261,240
2021/5/29 6:10,4.14,3.45,176,190,181,5987,239
2021/5/29 6:15,4.14,3.45,174,232,178,5952,240
2021/5/29 6:20,4.14,3.45,189,259,192,5765,239
2021/5/29 6:25,4.14,3.45,191,253,190,5595,239
2021/5/29 6:30,4.14,3.45,186,250,190,5780,240
2021/5/29 6:35,4.14,3.45,184,253,187,5981,240
2021/5/29 6:40,4.14,3.45,182,252,190,5977,239
2021/5/29 6:45,4.14,3.45,183,249,186,5867,240
2021/5/29 6:50,4.14,3.45,174,246,183,6138,240
2021/5/29 6:55,4.14,3.45,171,240,178,6242,240
2021/5/29 7:00,4.14,3.45,171,236,176,6574,239
2021/5/29 7:05,4.14,3.45,186,242,226,6794,239
2021/5/29 7:10,4.14,3.45,180,243,225,6885,241
2021/5/29 7:15,4.14,3.45,177,241,224,6685,240
2021/5/29 7:20,4.14,3.45,177,240,223,6729,240
2021/5/29 7:25,4.14,3.45,170,237,220,6887,240
2021/5/29 7:30,4.14,3.45,178,233,219,6940,240
2021/5/29 7:35,4.15,3.45,174,229,217,7134,240
2021/5/29 7:40,4.15,3.45,173,226,214,7302,240
2021/5/29 7:45,4.14,3.45,165,228,215,7422,240
2021/5/29 7:50,4.15,3.45,164,224,212,7300,239
2021/5/29 7:55,4.14,3.45,165,222,287,7433,238
2021/5/29 8:00,4.14,3.42,180,229,261,7258,239
2021/5/29 8:05,4.14,3.39,185,230,259,7190,239
2021/5/29 8:10,4.15,3.36,181,227,257,7326,240
2021/5/29 8:15,4.14,3.32,183,229,257,7313,241
2021/5/29 8:20,4.15,3.29,179,229,259,7311,241
2021/5/29 8:25,4.15,3.26,177,230,260,7208,241
2021/5/29 8:30,4.15,3.23,176,227,257,7219,240
2021/5/29 8:35,4.15,3.21,186,228,258,7403,240
2021/5/29 8:40,4.14,3.17,185,224,256,7397,237
2021/5/29 8:45,4.15,3.14,175,223,256,7395,241
2021/5/29 8:50,4.15,3.1,181,222,257,7497,240
2021/5/29 8:55,4.15,3.07,185,222,258,7451,240
2021/5/29 9:00,4.15,3.04,175,223,256,7348,240
2021/5/29 9:05,4.15,3.01,176,225,258,7409,240
2021/5/29 9:10,4.15,2.98,183,222,256,7407,240
2021/5/29 9:15,4.15,2.95,180,222,256,7461,240
2021/5/29 9:20,4.15,2.92,182,225,258,7523,240
2021/5/29 9:25,4.15,2.89,181,227,258,7428,240
2021/5/29 9:30,4.15,2.85,183,226,258,7437,240
2021/5/29 9:35,4.15,2.82,189,228,259,7429,240
2021/5/29 9:40,4.15,2.79,187,227,256,7387,240
2021/5/29 9:45,4.15,2.76,187,230,261,7336,240
2021/5/29 9:50,4.15,2.73,191,234,263,7211,240
2021/5/29 9:55,4.15,2.7,189,232,261,7067,240
2021/5/29 10:00,4.15,2.67,185,230,261,7073,240
2021/5/29 10:05,4.15,2.65,193,231,263,7152,240
2021/5/29 10:10,4.15,2.61,194,235,264,6995,241
2021/5/29 10:15,4.15,2.57,196,237,267,6943,240
2021/5/29 10:20,4.15,2.55,199,235,267,6909,240
2021/5/29 10:25,4.15,2.53,175,231,217,6752,240
2021/5/29 10:30,4.15,2.53,182,233,219,7274,240
2021/5/29 10:35,4.15,2.53,181,233,219,7253,240
2021/5/29 10:40,4.15,2.53,182,231,217,7284,241
2021/5/29 10:45,4.15,2.53,174,231,216,7332,240
2021/5/29 10:50,4.15,2.53,180,233,219,7329,240
2021/5/29 10:55,4.15,2.53,181,233,218,7183,240
2021/5/29 11:00,4.16,2.53,184,236,221,7139,241
2021/5/29 11:05,4.16,2.53,179,236,220,7111,240
2021/5/29 11:10,4.16,2.53,176,235,217,7112,240
2021/5/29 11:15,4.16,2.53,179,234,220,7136,240
2021/5/29 11:20,4.15,2.53,178,233,217,7107,240
2021/5/29 11:25,4.16,2.53,176,233,218,7131,240
2021/5/29 11:30,4.16,2.53,173,236,217,7071,240
2021/5/29 11:35,4.16,2.53,178,237,219,7096,239
2021/5/29 11:40,4.16,2.52,181,238,223,7007,240
2021/5/29 11:45,4.16,2.53,185,239,225,6892,240
2021/5/29 11:50,4.16,2.52,193,239,226,6890,240
2021/5/29 11:55,4.16,2.52,184,244,228,6921,240
2021/5/29 12:00,4.16,2.52,194,242,229,6824,240
2021/5/29 12:05,4.16,2.52,183,242,228,6896,241
2021/5/29 12:10,4.16,2.52,192,243,229,6804,240
2021/5/29 12:15,4.16,2.52,196,247,230,6707,240
2021/5/29 12:20,4.16,2.52,188,244,228,6757,240
2021/5/29 12:25,4.16,2.52,184,243,228,6816,241
2021/5/29 12:30,4.16,2.52,188,245,232,6793,239
2021/5/29 12:35,4.16,2.52,194,245,232,6708,240
2021/5/29 12:40,4.16,2.52,193,246,233,6674,239
2021/5/29 12:45,4.16,2.52,192,249,235,6537,239
2021/5/29 12:50,4.16,2.52,189,249,232,6498,240
2021/5/29 12:55,4.16,2.52,193,245,232,6646,241
2021/5/29 13:00,4.16,2.52,199,247,231,6699,239
2021/5/29 13:05,4.16,2.52,195,250,235,6579,240
2021/5/29 13:10,4.16,2.52,187,251,235,6517,241
2021/5/29 13:15,4.16,2.52,199,249,234,6377,239
2021/5/29 13:20,4.16,2.52,200,249,230,6522,240
2021/5/29 13:25,4.16,2.52,192,248,233,6624,240
2021/5/29 13:30,4.16,2.52,197,250,236,6541,241
2021/5/29 13:35,4.16,2.52,201,246,236,6448,240
2021/5/29 13:40,4.16,2.52,197,251,239,6468,240
2021/5/29 13:45,4.16,2.52,192,248,239,6405,241
2021/5/29 13:50,4.16,2.52,199,248,236,6341,240
2021/5/29 13:55,4.16,2.52,201,251,241,6337,240
2021/5/29 14:00,4.16,2.52,198,252,239,6212,240
2021/5/29 14:05,4.16,2.52,194,253,238,6282,240
2021/5/29 14:10,4.16,2.52,206,256,238,6283,241
2021/5/29 14:15,4.16,2.52,193,257,238,6159,240
2021/5/29 14:20,4.16,2.52,197,252,241,6198,240
2021/5/29 14:25,4.16,2.52,198,257,243,6185,240
2021/5/29 14:30,4.16,2.52,202,256,241,6206,240
2021/5/29 14:35,4.17,2.52,210,255,241,6181,240
2021/5/29 14:40,4.17,2.52,196,182,225,6080,240
2021/5/29 14:45,4.17,2.52,185,184,228,6500,240
2021/5/29 14:50,4.17,2.52,179,181,227,6527,241
2021/5/29 14:55,4.17,2.52,185,182,224,6622,240
2021/5/29 15:00,4.17,2.52,182,179,224,6642,239
2021/5/29 15:05,4.17,2.52,179,179,225,6658,239
2021/5/29 15:10,4.17,2.52,184,181,222,6614,240
2021/5/29 15:15,4.17,2.52,189,181,222,6642,241
2021/5/29 15:20,4.17,2.52,183,181,225,6688,240
2021/5/29 15:25,4.17,2.52,184,182,226,6668,239
2021/5/29 15:30,4.17,2.52,192,181,228,6586,240
2021/5/29 15:35,4.17,2.52,185,181,224,6599,240
2021/5/29 15:40,4.17,2.52,184,184,226,6549,239
2021/5/29 15:45,4.17,2.52,176,182,224,6541,240
2021/5/29 15:50,4.17,2.52,181,181,222,6674,240
2021/5/29 15:55,4.17,2.52,176,179,222,6721,241
2021/5/29 16:00,4.17,2.52,180,176,219,6801,240
2021/5/29 16:05,4.17,2.52,178,173,219,7001,240
2021/5/29 16:10,4.17,2.52,177,178,219,6927,241
2021/5/29 16:15,4.17,2.52,175,177,217,6772,239
2021/5/29 16:20,4.17,2.53,169,177,216,6901,241
2021/5/29 16:25,4.18,2.53,169,176,214,6938,240
2021/5/29 16:30,4.18,2.53,172,174,214,7052,242
2021/5/29 16:35,4.17,2.53,177,174,217,7029,241
2021/5/29 16:40,4.18,2.53,178,171,216,7077,239
2021/5/29 16:45,4.18,2.53,171,173,214,7106,240
2021/5/29 16:50,4.18,2.53,170,172,215,7204,240
2021/5/29 16:55,4.18,2.53,166,171,213,7159,240
2021/5/29 17:00,4.18,2.53,167,173,214,7285,241
2021/5/29 17:05,4.18,2.53,166,169,210,7253,240
2021/5/29 17:10,4.18,2.53,167,176,215,7469,240
2021/5/29 17:15,4.18,2.53,178,179,220,7839,255
2021/5/29 17:20,4.18,2.53,175,177,218,7891,255
2021/5/29 17:25,4.14,2.53,177,195,225,7788,260
2021/5/29 17:30,4.08,2.53,178,192,225,7806,260
2021/5/29 17:35,4.04,2.53,187,193,227,7801,260
2021/5/29 17:40,3.99,2.53,179,201,228,7768,260
2021/5/29 17:45,3.93,2.53,182,201,230,7612,261
2021/5/29 17:50,3.88,2.53,193,202,231,7580,260
2021/5/29 17:55,3.83,2.53,183,202,231,7606,260
2021/5/29 18:00,3.78,2.53,190,199,227,7704,259
2021/5/29 18:05,3.74,2.53,188,200,227,7749,261
2021/5/29 18:10,3.68,2.53,181,199,227,7716,260
2021/5/29 18:15,3.62,2.53,182,201,228,7735,260
2021/5/29 18:20,3.59,2.53,184,201,229,7633,260
2021/5/29 18:25,3.53,2.53,184,202,229,7557,260
2021/5/29 18:30,3.48,2.53,189,200,228,7586,261
2021/5/29 18:35,3.43,2.53,182,200,230,7595,260
2021/5/29 18:40,3.38,2.53,190,201,228,7712,260
2021/5/29 18:45,3.33,2.53,184,201,227,7723,260
2021/5/29 18:50,3.27,2.53,181,199,227,7666,260
2021/5/29 18:55,3.23,2.53,181,199,227,7788,258
2021/5/29 19:00,3.17,2.53,184,198,227,7727,260
2021/5/29 19:05,3.13,2.53,186,199,225,7811,257
2021/5/29 19:10,3.08,2.53,178,198,224,7761,258
2021/5/29 19:15,3.04,2.53,179,197,224,7785,256
2021/5/29 19:20,2.98,2.53,185,201,228,7750,260
2021/5/29 19:25,2.93,2.53,190,203,228,7600,260
2021/5/29 19:30,2.88,2.53,183,204,229,7510,256
2021/5/29 19:35,2.83,2.53,189,203,229,7342,258
2021/5/29 19:40,2.78,2.53,184,200,228,7371,256
2021/5/29 19:45,2.73,2.53,186,199,224,7434,254
2021/5/29 19:50,2.68,2.53,184,197,225,7425,253
2021/5/29 19:55,2.63,2.53,175,197,219,7449,253
2021/5/29 20:00,2.59,2.53,168,194,251,7447,252
2021/5/29 20:05,2.54,2.51,183,201,253,7341,259
2021/5/29 20:10,2.49,2.49,191,200,252,7346,257
2021/5/29 20:15,2.44,2.47,192,200,254,7408,256
2021/5/29 20:20,2.39,2.45,191,198,251,7377,255
2021/5/29 20:25,2.34,2.41,184,197,251,7418,254
2021/5/29 20:30,2.28,2.4,179,196,249,7498,253
2021/5/29 20:35,2.24,2.38,188,193,247,7500,252
2021/5/29 20:40,2.18,2.36,176,192,244,7518,250
2021/5/29 20:45,2.14,2.34,182,192,245,7447,250
2021/5/29 20:50,2.09,2.32,179,192,244,7513,249
2021/5/29 20:55,2.05,2.3,186,193,247,7519,251
2021/5/29 21:00,2,2.28,177,193,247,7400,250
2021/5/29 21:05,1.95,2.26,180,196,246,7434,249
2021/5/29 21:10,1.89,2.23,188,191,247,7433,249
2021/5/29 21:15,1.84,2.21,181,188,244,7481,249
2021/5/29 21:20,1.79,2.19,180,191,242,7506,249
2021/5/29 21:25,1.74,2.18,171,191,243,7504,248
2021/5/29 21:30,1.7,2.16,180,194,245,7515,250
2021/5/29 21:35,1.65,2.13,193,193,246,7403,251
2021/5/29 21:40,1.6,2.11,183,194,246,7387,252
2021/5/29 21:45,1.55,2.09,184,195,247,7397,250
2021/5/29 21:50,1.51,2.07,190,201,265,7399,254
2021/5/29 21:55,1.45,2.04,202,202,266,7319,255
2021/5/29 22:00,1.41,2.01,187,199,264,7297,254
2021/5/29 22:05,1.37,1.99,184,197,263,7354,252
2021/5/29 22:10,1.31,1.95,194,201,265,7331,254
2021/5/29 22:15,1.27,1.93,182,201,267,7257,255
2021/5/29 22:20,1.22,1.89,200,205,270,7235,257
2021/5/29 22:25,1.17,1.86,204,208,273,7228,261
2021/5/29 22:30,1.12,1.84,208,205,274,7081,260
2021/5/29 22:35,1.12,1.81,197,188,268,7259,256
2021/5/29 22:40,1.12,1.78,195,191,270,7247,257
2021/5/29 22:45,1.12,1.76,199,187,268,7179,259
2021/5/29 22:50,1.12,1.73,195,189,270,7244,253
2021/5/29 22:55,1.12,1.69,183,192,203,7157,260
2021/5/29 23:00,1.12,1.65,191,191,204,6916,259
2021/5/29 23:05,1.12,1.6,196,195,205,6856,260
2021/5/29 23:10,1.12,1.59,191,198,206,6645,260
2021/5/29 23:15,1.12,1.56,199,200,209,6626,260
2021/5/29 23:20,1.13,1.53,195,190,204,6532,259
2021/5/29 23:25,1.13,1.49,185,188,198,5984,239
2021/5/29 23:30,1.14,1.45,189,169,191,5865,239
2021/5/29 23:35,1.19,1.41,176,173,196,6081,240
2021/5/29 23:40,1.23,1.37,182,175,197,5945,241
2021/5/29 23:45,1.28,1.34,183,172,199,5792,240
2021/5/29 23:50,1.33,1.3,184,167,176,5860,240
2021/5/29 23:55,1.38,1.3,174,169,179,6429,240
2021/5/30 0:00,1.43,1.3,179,166,178,6361,240
2021/5/30 0:05,1.47,1.3,164,157,173,6577,240
2021/5/30 0:10,1.52,1.3,169,160,174,6875,240
2021/5/30 0:15,1.56,1.3,176,162,177,6749,241
2021/5/30 0:20,1.6,1.3,176,169,180,6695,241
2021/5/30 0:25,1.65,1.3,174,169,179,6529,240
2021/5/30 0:30,1.69,1.3,175,169,181,6482,241
2021/5/30 0:35,1.74,1.31,173,167,178,6597,240
2021/5/30 0:40,1.79,1.31,175,169,180,6584,241
2021/5/30 0:45,1.83,1.31,179,170,181,6514,240
2021/5/30 0:50,1.88,1.31,184,175,183,6393,240
2021/5/30 0:55,1.92,1.31,187,177,184,6189,241
2021/5/30 1:00,1.97,1.31,187,176,165,6094,240
2021/5/30 1:05,2.01,1.35,172,166,168,6454,240
2021/5/30 1:10,2.06,1.39,170,167,171,6818,240
2021/5/30 1:15,2.09,1.43,168,170,169,6712,240
2021/5/30 1:20,2.14,1.47,171,172,172,6694,241
2021/5/30 1:25,2.19,1.51,172,173,171,6594,240
2021/5/30 1:30,2.23,1.54,173,173,172,6523,241
2021/5/30 1:35,2.28,1.58,176,175,173,6412,240
2021/5/30 1:40,2.32,1.61,176,177,175,6383,240
2021/5/30 1:45,2.37,1.63,177,178,176,6279,239
2021/5/30 1:50,2.42,1.68,180,179,177,6206,240
2021/5/30 1:55,2.46,1.73,184,180,178,6146,240
2021/5/30 2:00,2.51,1.77,184,180,178,6188,239
2021/5/30 2:05,2.55,1.8,184,178,178,6157,240
2021/5/30 2:10,2.6,1.84,183,180,178,6173,240
