datetime,hx_water_level,xfx_water_level,bottom_pressure,hx_pressure,xfx_pressure,water_demand,xj_pressure
2021/9/11 5:15,3.75,3.28,168,167,167,6330,240
2021/9/11 5:20,3.79,3.32,166,172,167,6525,241
2021/9/11 5:25,3.84,3.37,167,170,165,6428,236
2021/9/11 5:30,3.89,3.41,172,169,188,6662,243
2021/9/11 5:35,3.94,3.41,182,170,180,6184,239
2021/9/11 5:40,3.98,3.41,166,169,177,6424,240
2021/9/11 5:45,4.03,3.41,166,167,179,6399,240
2021/9/11 5:50,4.07,3.42,176,166,176,6505,241
2021/9/11 5:55,4.12,3.41,178,167,175,6661,239
2021/9/11 6:00,4.16,3.41,166,162,171,6761,240
2021/9/11 6:05,4.18,3.41,171,183,179,6630,241
2021/9/11 6:10,4.18,3.42,169,184,176,6306,240
2021/9/11 6:15,4.18,3.41,172,178,174,6445,241
2021/9/11 6:20,4.18,3.42,175,182,175,6525,240
2021/9/11 6:25,4.18,3.41,166,177,172,6765,240
2021/9/11 6:30,4.18,3.41,169,181,171,6833,239
2021/9/11 6:35,4.18,3.41,166,179,170,6777,240
2021/9/11 6:40,4.18,3.41,166,173,168,6857,240
2021/9/11 6:45,4.18,3.41,186,248,188,7333,251
2021/9/11 6:50,4.18,3.41,191,250,187,7047,249
2021/9/11 6:55,4.18,3.41,180,246,183,7074,250
2021/9/11 7:00,4.18,3.41,177,246,186,7285,251
2021/9/11 7:05,4.18,3.41,199,258,234,7107,252
2021/9/11 7:10,4.18,3.41,187,259,231,6918,252
2021/9/11 7:15,4.18,3.41,190,250,227,7004,250
2021/9/11 7:20,4.18,3.42,195,253,228,7056,250
2021/9/11 7:25,4.18,3.42,190,251,228,7240,250
2021/9/11 7:30,4.18,3.42,183,244,223,7413,247
2021/9/11 7:35,4.18,3.42,184,253,224,7494,249
2021/9/11 7:40,4.18,3.42,184,252,227,7294,250
2021/9/11 7:45,4.18,3.42,191,250,225,7165,250
2021/9/11 7:50,4.18,3.42,173,251,225,7156,250
2021/9/11 7:55,4.18,3.42,187,247,225,7324,249
2021/9/11 8:00,4.18,3.42,186,239,221,7484,248
2021/9/11 8:05,4.18,3.42,165,240,215,7554,243
2021/9/11 8:10,4.18,3.42,171,229,210,7539,240
2021/9/11 8:15,4.18,3.42,179,233,162,7686,244
2021/9/11 8:20,4.18,3.39,203,244,266,7399,250
2021/9/11 8:25,4.19,3.36,198,244,266,7378,250
2021/9/11 8:30,4.19,3.33,206,243,265,7276,250
2021/9/11 8:35,4.19,3.3,184,246,265,7349,250
2021/9/11 8:40,4.19,3.27,193,241,267,7433,250
2021/9/11 8:45,4.19,3.24,190,243,266,7429,249
2021/9/11 8:50,4.19,3.21,202,241,265,7491,248
2021/9/11 8:55,4.19,3.18,188,244,244,7480,250
2021/9/11 9:00,4.19,3.15,187,240,245,7543,250
2021/9/11 9:05,4.19,3.11,189,236,242,7513,250
2021/9/11 9:10,4.19,3.08,185,244,244,7582,250
2021/9/11 9:15,4.19,3.05,192,240,242,7585,250
2021/9/11 9:20,4.19,3.01,186,243,243,7553,250
2021/9/11 9:25,4.19,2.98,181,241,244,7446,249
2021/9/11 9:30,4.19,2.95,198,245,247,7478,250
2021/9/11 9:35,4.19,2.92,193,245,246,7486,251
2021/9/11 9:40,4.19,2.89,190,238,243,7508,250
2021/9/11 9:45,4.19,2.86,197,246,247,7490,250
2021/9/11 9:50,4.19,2.82,186,248,249,7332,250
2021/9/11 9:55,4.19,2.79,197,245,246,7231,250
2021/9/11 10:00,4.19,2.76,191,239,247,7209,250
2021/9/11 10:05,4.19,2.75,179,236,203,7537,250
2021/9/11 10:10,4.19,2.75,180,241,207,7557,249
2021/9/11 10:15,4.19,2.75,175,245,206,7461,250
2021/9/11 10:20,4.19,2.75,181,241,208,7485,251
2021/9/11 10:25,4.19,2.75,183,245,207,7371,250
2021/9/11 10:30,4.19,2.75,181,253,212,7296,250
2021/9/11 10:35,4.19,2.75,192,248,214,7272,250
2021/9/11 10:40,4.19,2.75,193,247,215,7130,250
2021/9/11 10:45,4.19,2.75,181,249,213,7138,251
2021/9/11 10:50,4.19,2.75,184,257,214,7055,249
2021/9/11 10:55,4.19,2.75,195,253,214,7283,250
2021/9/11 11:00,4.19,2.75,183,252,213,7285,250
2021/9/11 11:05,4.19,2.75,188,252,215,7259,251
2021/9/11 11:10,4.19,2.75,187,248,212,7224,250
2021/9/11 11:15,4.19,2.75,184,252,212,7152,249
2021/9/11 11:20,4.19,2.75,187,246,214,7340,250
2021/9/11 11:25,4.2,2.75,181,244,211,7392,250
2021/9/11 11:30,4.2,2.75,192,252,213,7430,251
2021/9/11 11:35,4.2,2.75,188,253,212,7411,250
2021/9/11 11:40,4.2,2.75,184,256,212,7283,249
2021/9/11 11:45,4.2,2.75,192,256,214,7228,251
2021/9/11 11:50,4.2,2.75,191,254,216,7167,251
2021/9/11 11:55,4.2,2.75,193,255,218,7114,250
2021/9/11 12:00,4.2,2.75,193,261,219,7037,250
2021/9/11 12:05,4.2,2.75,195,254,218,6799,249
2021/9/11 12:10,4.2,2.75,193,224,215,6866,250
2021/9/11 12:15,4.2,2.75,202,222,217,7019,249
2021/9/11 12:20,4.2,2.75,193,225,217,7008,250
2021/9/11 12:25,4.2,2.75,187,228,218,6971,250
2021/9/11 12:30,4.2,2.75,197,222,218,6896,250
2021/9/11 12:35,4.2,2.75,194,234,221,6879,250
2021/9/11 12:40,4.2,2.75,184,232,221,6759,251
2021/9/11 12:45,4.2,2.75,198,228,221,6684,251
2021/9/11 12:50,4.2,2.75,197,237,222,6606,250
2021/9/11 12:55,4.2,2.75,192,229,220,6519,250
2021/9/11 13:00,4.2,2.75,200,225,219,6998,251
2021/9/11 13:05,4.2,2.75,199,223,219,7210,251
2021/9/11 13:10,4.2,2.75,196,223,218,7178,250
2021/9/11 13:15,4.2,2.75,194,227,220,7175,251
2021/9/11 13:20,4.2,2.75,196,231,221,7095,251
2021/9/11 13:25,4.2,2.75,191,226,217,6981,250
2021/9/11 13:30,4.2,2.75,186,228,218,7041,250
2021/9/11 13:35,4.2,2.75,203,232,226,6946,251
2021/9/11 13:40,4.2,2.75,196,233,226,6709,250
2021/9/11 13:45,4.2,2.75,199,239,228,6540,250
2021/9/11 13:50,4.2,2.75,208,239,228,6383,250
2021/9/11 13:55,4.2,2.75,204,239,229,6455,250
2021/9/11 14:00,4.2,2.75,201,244,231,6356,250
2021/9/11 14:05,4.21,2.75,208,237,229,6340,249
2021/9/11 14:10,4.21,2.75,202,240,229,6300,250
2021/9/11 14:15,4.21,2.75,206,244,230,6302,250
2021/9/11 14:20,4.21,2.75,215,241,231,6217,250
2021/9/11 14:25,4.21,2.75,210,196,226,6071,249
2021/9/11 14:30,4.21,2.75,194,197,217,6509,251
2021/9/11 14:35,4.21,2.75,197,192,219,6488,250
2021/9/11 14:40,4.21,2.75,201,194,220,6499,250
2021/9/11 14:45,4.21,2.75,200,198,222,6389,250
2021/9/11 14:50,4.21,2.75,203,191,219,6430,250
2021/9/11 14:55,4.21,2.75,198,191,219,6481,250
2021/9/11 15:00,4.21,2.75,196,195,220,6388,250
2021/9/11 15:05,4.21,2.75,192,189,220,6407,250
2021/9/11 15:10,4.21,2.75,193,194,219,6441,250
2021/9/11 15:15,4.21,2.75,189,192,218,6429,250
2021/9/11 15:20,4.21,2.75,186,193,217,6481,250
2021/9/11 15:25,4.21,2.75,190,196,217,6569,250
2021/9/11 15:30,4.21,2.75,189,198,220,6359,249
2021/9/11 15:35,4.21,2.75,190,193,218,6476,250
2021/9/11 15:40,4.21,2.75,192,192,214,6591,249
2021/9/11 15:45,4.21,2.75,191,192,214,6718,250
2021/9/11 15:50,4.21,2.75,192,189,214,6723,250
2021/9/11 15:55,4.21,2.75,185,187,211,6716,251
2021/9/11 16:00,4.21,2.75,178,186,210,6917,249
2021/9/11 16:05,4.21,2.75,184,188,210,7000,252
2021/9/11 16:10,4.21,2.75,175,182,208,7073,250
2021/9/11 16:15,4.22,2.75,173,181,205,7206,249
2021/9/11 16:20,4.22,2.75,172,180,205,7351,250
2021/9/11 16:25,4.22,2.75,183,186,206,7318,248
2021/9/11 16:30,4.22,2.75,181,181,208,7187,250
2021/9/11 16:35,4.22,2.76,173,176,205,7303,249
2021/9/11 16:40,4.22,2.75,168,177,201,7395,250
2021/9/11 16:45,4.22,2.76,172,176,201,7591,249
2021/9/11 16:50,4.22,2.76,171,175,200,7726,250
2021/9/11 16:55,4.22,2.76,168,171,195,7812,250
2021/9/11 17:00,4.22,2.76,168,180,196,7919,251
2021/9/11 17:05,4.18,2.76,186,199,207,7438,251
2021/9/11 17:10,4.13,2.76,181,199,210,6949,251
2021/9/11 17:15,4.08,2.75,181,204,211,6737,250
2021/9/11 17:20,4.03,2.76,183,197,211,6657,249
2021/9/11 17:25,3.98,2.76,178,206,210,6805,250
2021/9/11 17:30,3.93,2.76,171,204,208,6818,250
2021/9/11 17:35,3.88,2.76,184,196,208,6862,250
2021/9/11 17:40,3.83,2.75,185,192,205,6894,250
2021/9/11 17:45,3.78,2.76,188,198,208,7044,249
2021/9/11 17:50,3.73,2.76,176,193,205,7032,250
2021/9/11 17:55,3.68,2.76,174,198,205,7103,250
2021/9/11 18:00,3.63,2.76,177,199,204,7056,249
2021/9/11 18:05,3.58,2.75,181,198,205,7175,251
2021/9/11 18:10,3.53,2.76,170,193,200,7231,250
2021/9/11 18:15,3.48,2.75,170,190,204,7188,250
2021/9/11 18:20,3.43,2.76,179,192,204,7195,250
2021/9/11 18:25,3.38,2.75,179,197,202,7267,249
2021/9/11 18:30,3.33,2.75,174,194,201,7354,251
2021/9/11 18:35,3.28,2.76,177,206,202,7131,250
2021/9/11 18:40,3.23,2.76,181,198,205,7012,250
2021/9/11 18:45,3.19,2.75,170,197,203,7094,250
2021/9/11 18:50,3.13,2.76,172,195,202,7173,250
2021/9/11 18:55,3.09,2.76,169,201,202,7187,249
2021/9/11 19:00,3.04,2.76,177,192,202,7171,250
2021/9/11 19:05,2.99,2.75,178,192,202,7253,250
2021/9/11 19:10,2.94,2.76,181,190,202,7399,249
2021/9/11 19:15,2.89,2.76,175,191,260,7483,253
2021/9/11 19:20,2.84,2.73,188,203,245,7018,251
2021/9/11 19:25,2.79,2.7,184,208,245,6674,250
2021/9/11 19:30,2.75,2.66,186,201,245,6719,250
2021/9/11 19:35,2.7,2.63,192,201,245,6707,251
2021/9/11 19:40,2.65,2.6,185,206,244,6659,250
2021/9/11 19:45,2.6,2.57,191,204,246,6827,250
2021/9/11 19:50,2.55,2.54,187,195,242,6846,250
2021/9/11 19:55,2.51,2.5,190,199,242,6964,249
2021/9/11 20:00,2.46,2.47,180,196,239,7023,249
2021/9/11 20:05,2.41,2.44,185,199,240,7095,250
2021/9/11 20:10,2.36,2.41,187,191,238,7080,249
2021/9/11 20:15,2.31,2.37,186,199,241,7238,250
2021/9/11 20:20,2.27,2.34,182,188,239,7197,249
2021/9/11 20:25,2.22,2.31,188,196,239,7264,250
2021/9/11 20:30,2.17,2.28,180,187,237,7355,249
2021/9/11 20:35,2.12,2.25,176,189,237,7532,251
2021/9/11 20:40,2.07,2.21,190,197,238,7450,250
2021/9/11 20:45,2.02,2.18,187,192,238,7304,249
2021/9/11 20:50,1.98,2.15,173,185,236,7240,250
2021/9/11 20:55,1.92,2.12,185,184,235,7401,250
2021/9/11 21:00,1.88,2.09,184,190,236,7481,250
2021/9/11 21:05,1.83,2.05,180,188,237,7497,250
2021/9/11 21:10,1.78,2.02,183,186,236,7516,250
2021/9/11 21:15,1.73,1.99,176,192,234,7584,249
2021/9/11 21:20,1.68,1.96,180,183,233,7607,249
2021/9/11 21:25,1.64,1.92,166,185,230,7676,248
2021/9/11 21:30,1.59,1.89,175,186,231,7688,250
2021/9/11 21:35,1.54,1.86,185,190,234,7616,251
2021/9/11 21:40,1.49,1.83,181,190,236,7426,250
2021/9/11 21:45,1.44,1.8,186,190,237,7414,251
2021/9/11 21:50,1.39,1.76,178,190,235,7569,250
2021/9/11 21:55,1.35,1.73,188,188,236,7530,250
2021/9/11 22:00,1.3,1.7,188,194,239,7451,250
2021/9/11 22:05,1.25,1.67,179,191,240,7285,249
2021/9/11 22:10,1.21,1.64,192,193,241,7278,250
2021/9/11 22:15,1.16,1.61,188,193,240,7189,249
2021/9/11 22:20,1.12,1.58,180,173,231,7269,246
2021/9/11 22:25,1.12,1.55,185,177,237,7622,250
2021/9/11 22:30,1.12,1.51,182,178,239,7560,249
2021/9/11 22:35,1.12,1.48,191,184,240,7442,250
2021/9/11 22:40,1.12,1.45,188,182,244,7232,250
2021/9/11 22:45,1.12,1.42,191,189,246,7041,250
2021/9/11 22:50,1.12,1.39,204,185,248,6842,249
2021/9/11 22:55,1.12,1.36,198,183,245,6937,250
2021/9/11 23:00,1.12,1.33,197,188,246,7077,250
2021/9/11 23:05,1.12,1.3,186,190,197,6959,250
2021/9/11 23:10,1.12,1.27,190,190,200,6428,250
2021/9/11 23:15,1.12,1.23,181,180,196,6268,248
2021/9/11 23:20,1.12,1.2,189,184,200,6729,249
2021/9/11 23:25,1.12,1.16,191,188,202,6642,251
2021/9/11 23:30,1.13,1.13,198,186,203,6475,251
2021/9/11 23:35,1.13,1.11,188,189,187,6576,251
2021/9/11 23:40,1.13,1.11,189,184,188,6723,250
2021/9/11 23:45,1.13,1.11,191,192,188,6713,248
2021/9/11 23:50,1.13,1.11,187,190,190,6683,251
2021/9/11 23:55,1.13,1.11,190,198,192,6490,251
2021/9/12 0:00,1.13,1.11,192,195,195,6272,249
2021/9/12 0:05,1.13,1.11,182,182,189,6364,249
2021/9/12 0:10,1.13,1.11,179,186,190,6787,251
2021/9/12 0:15,1.13,1.11,189,190,190,6771,250
2021/9/12 0:20,1.13,1.11,193,188,191,6602,249
2021/9/12 0:25,1.13,1.11,196,192,194,6525,249
2021/9/12 0:30,1.13,1.11,196,192,196,6249,249
2021/9/12 0:35,1.16,1.11,190,170,186,6367,250
2021/9/12 0:40,1.22,1.11,184,169,188,6803,250
2021/9/12 0:45,1.27,1.11,184,171,189,6744,250
2021/9/12 0:50,1.32,1.11,189,177,190,6537,251
2021/9/12 0:55,1.37,1.11,193,174,191,6414,251
2021/9/12 1:00,1.42,1.11,175,174,176,6330,247
2021/9/12 1:05,1.47,1.15,176,171,176,6959,250
2021/9/12 1:10,1.52,1.19,174,172,175,6981,250
2021/9/12 1:15,1.57,1.23,176,170,176,7026,250
2021/9/12 1:20,1.62,1.27,183,174,177,6946,251
2021/9/12 1:25,1.67,1.31,182,176,178,6815,251
2021/9/12 1:30,1.72,1.35,180,176,180,6769,250
2021/9/12 1:35,1.78,1.39,175,179,182,6601,250
2021/9/12 1:40,1.83,1.43,185,179,182,6532,251
2021/9/12 1:45,1.88,1.47,189,181,183,6400,250
2021/9/12 1:50,1.93,1.51,192,183,184,6381,250
2021/9/12 1:55,1.98,1.55,184,183,185,6299,248
2021/9/12 2:00,2.04,1.59,186,183,186,6266,249
2021/9/12 2:05,2.09,1.63,189,183,186,6247,251
2021/9/12 2:10,2.13,1.67,188,183,185,6191,250
2021/9/12 2:15,2.19,1.71,190,184,184,6336,250
2021/9/12 2:20,2.24,1.76,191,187,184,6271,250
2021/9/12 2:25,2.29,1.8,184,186,186,6190,251
2021/9/12 2:30,2.34,1.85,186,186,187,6101,250
2021/9/12 2:35,2.39,1.89,194,185,188,6065,251
2021/9/12 2:40,2.45,1.94,192,186,186,6061,250
2021/9/12 2:45,2.5,1.98,194,185,188,6114,250
2021/9/12 2:50,2.55,2.02,189,187,188,5996,251
2021/9/12 2:55,2.6,2.07,189,187,188,6015,251
2021/9/12 3:00,2.65,2.11,194,187,189,5950,250
2021/9/12 3:05,2.71,2.16,194,188,188,5840,249
2021/9/12 3:10,2.76,2.2,190,189,189,5936,251
2021/9/12 3:15,2.81,2.25,190,191,191,5812,250
2021/9/12 3:20,2.86,2.29,189,192,191,5773,250
2021/9/12 3:25,2.91,2.34,194,189,191,5744,250
2021/9/12 3:30,2.96,2.38,199,194,192,5749,250
2021/9/12 3:35,3.01,2.43,199,191,193,5640,250
2021/9/12 3:40,3.07,2.47,192,188,191,5641,249
2021/9/12 3:45,3.12,2.52,191,193,191,5698,251
2021/9/12 3:50,3.17,2.56,193,194,191,5654,249
2021/9/12 3:55,3.22,2.61,202,192,194,5656,250
2021/9/12 4:00,3.27,2.65,200,193,193,5593,250
2021/9/12 4:05,3.33,2.69,200,191,192,5619,249
2021/9/12 4:10,3.37,2.74,185,191,192,5682,250
2021/9/12 4:15,3.43,2.78,192,194,191,5641,250
2021/9/12 4:20,3.48,2.83,193,191,191,5572,249
2021/9/12 4:25,3.53,2.87,195,189,189,5688,250
2021/9/12 4:30,3.58,2.92,197,191,191,5686,250
2021/9/12 4:35,3.63,2.96,191,192,190,5663,250
2021/9/12 4:40,3.68,3,187,192,189,5691,251
2021/9/12 4:45,3.73,3.05,190,192,190,5711,251
2021/9/12 4:50,3.78,3.09,193,192,190,5706,250
2021/9/12 4:55,3.83,3.13,190,190,186,5697,249
2021/9/12 5:00,3.89,3.18,192,188,186,5892,251
2021/9/12 5:05,3.94,3.22,182,185,182,6053,251
2021/9/12 5:10,3.98,3.27,176,183,182,6280,250
2021/9/12 5:15,4.03,3.31,178,181,180,6396,250
2021/9/12 5:20,4.08,3.35,181,178,179,6517,249
2021/9/12 5:25,4.13,3.39,180,176,176,6676,250
2021/9/12 5:30,4.18,3.43,200,181,200,6756,253
2021/9/12 5:35,4.23,3.43,185,174,189,6283,250
2021/9/12 5:40,4.27,3.43,175,173,186,6612,251
2021/9/12 5:45,4.32,3.43,176,173,187,6588,250
2021/9/12 5:50,4.37,3.43,174,172,183,6698,250
2021/9/12 5:55,4.42,3.43,177,173,185,6768,250
2021/9/12 6:00,4.44,3.43,188,193,194,6793,251
2021/9/12 6:05,4.44,3.43,182,191,189,6309,250
2021/9/12 6:10,4.44,3.43,179,188,187,6545,251
2021/9/12 6:15,4.45,3.43,170,183,184,6836,250
2021/9/12 6:20,4.45,3.43,173,188,182,6800,250
2021/9/12 6:25,4.45,3.43,171,189,182,7047,251
2021/9/12 6:30,4.45,3.43,171,195,186,6782,250
2021/9/12 6:35,4.45,3.43,178,199,188,6330,251
2021/9/12 6:40,4.45,3.43,182,199,184,6206,250
2021/9/12 6:45,4.45,3.43,189,192,233,6392,251
2021/9/12 6:50,4.45,3.43,192,191,227,6638,250
2021/9/12 6:55,4.45,3.43,188,189,225,6691,249
2021/9/12 7:00,4.45,3.43,178,185,224,6691,250
2021/9/12 7:05,4.45,3.43,180,181,217,7180,250
2021/9/12 7:10,4.45,3.43,181,180,218,7422,250
2021/9/12 7:15,4.45,3.43,201,256,236,7124,251
2021/9/12 7:20,4.45,3.43,199,257,237,6704,250
2021/9/12 7:25,4.45,3.43,201,248,236,6747,250
2021/9/12 7:30,4.45,3.43,204,251,235,6738,250
2021/9/12 7:35,4.45,3.43,196,254,233,6979,250
2021/9/12 7:40,4.45,3.43,193,254,236,7132,252
2021/9/12 7:45,4.45,3.43,196,253,231,7075,251
2021/9/12 7:50,4.45,3.42,211,247,261,7119,250
2021/9/12 7:55,4.45,3.4,198,249,259,7008,250
2021/9/12 8:00,4.45,3.38,205,245,259,7112,251
2021/9/12 8:05,4.45,3.36,193,241,257,7180,250
2021/9/12 8:10,4.45,3.34,206,249,256,7299,249
2021/9/12 8:15,4.45,3.32,188,247,253,7305,250
2021/9/12 8:20,4.45,3.29,200,249,254,7497,251
2021/9/12 8:25,4.45,3.27,202,250,256,7387,251
2021/9/12 8:30,4.45,3.25,202,244,256,7415,250
2021/9/12 8:35,4.46,3.23,197,243,257,7305,250
2021/9/12 8:40,4.46,3.21,198,242,254,7444,250
2021/9/12 8:45,4.46,3.19,194,249,255,7533,252
2021/9/12 8:50,4.46,3.17,195,242,254,7435,249
2021/9/12 8:55,4.46,3.15,191,246,254,7586,250
2021/9/12 9:00,4.46,3.13,195,237,251,7691,249
2021/9/12 9:05,4.46,3.11,196,237,253,7782,250
2021/9/12 9:10,4.46,3.09,196,232,252,7682,251
2021/9/12 9:15,4.46,3.07,198,243,252,7837,249
2021/9/12 9:20,4.46,3.05,195,236,251,7758,250
2021/9/12 9:25,4.46,3.02,189,238,253,7730,250
2021/9/12 9:30,4.46,3,196,248,255,7558,250
2021/9/12 9:35,4.46,2.98,187,242,254,7415,249
2021/9/12 9:40,4.46,2.96,190,243,253,7472,249
2021/9/12 9:45,4.46,2.94,196,246,256,7429,250
2021/9/12 9:50,4.46,2.92,199,252,255,7484,250
2021/9/12 9:55,4.46,2.9,192,241,253,7462,251
2021/9/12 10:00,4.46,2.89,196,244,256,7421,250
2021/9/12 10:05,4.46,2.86,197,251,258,7305,251
2021/9/12 10:10,4.46,2.84,195,249,256,7166,250
2021/9/12 10:15,4.46,2.83,205,257,257,7160,250
2021/9/12 10:20,4.46,2.81,206,256,261,7114,251
2021/9/12 10:25,4.46,2.79,200,255,260,7078,250
2021/9/12 10:30,4.46,2.77,207,261,261,6993,251
2021/9/12 10:35,4.46,2.75,203,255,260,7033,250
2021/9/12 10:40,4.46,2.73,190,250,228,6997,250
2021/9/12 10:45,4.46,2.73,195,249,228,7319,251
2021/9/12 10:50,4.46,2.73,187,256,231,7431,250
2021/9/12 10:55,4.46,2.73,194,252,232,7278,251
2021/9/12 11:00,4.46,2.73,196,253,231,7276,250
2021/9/12 11:05,4.46,2.73,200,257,233,7315,250
2021/9/12 11:10,4.46,2.73,189,258,230,7241,250
2021/9/12 11:15,4.46,2.73,188,253,233,7196,250
2021/9/12 11:20,4.46,2.73,191,252,230,7125,250
2021/9/12 11:25,4.46,2.73,197,254,229,7321,250
2021/9/12 11:30,4.46,2.73,199,252,234,7433,249
2021/9/12 11:35,4.46,2.73,193,249,234,7314,249
2021/9/12 11:40,4.46,2.73,192,250,234,7215,250
2021/9/12 11:45,4.46,2.73,196,254,231,7215,250
2021/9/12 11:50,4.47,2.73,197,248,231,7309,250
2021/9/12 11:55,4.47,2.73,189,254,233,7341,251
2021/9/12 12:00,4.47,2.73,189,249,234,7109,250
2021/9/12 12:05,4.47,2.73,202,248,235,7197,249
2021/9/12 12:10,4.47,2.73,199,256,237,7160,249
2021/9/12 12:15,4.47,2.73,206,257,238,6987,249
2021/9/12 12:20,4.47,2.73,190,256,240,6909,250
2021/9/12 12:25,4.47,2.73,204,259,239,6855,250
2021/9/12 12:30,4.47,2.73,207,259,241,6714,250
2021/9/12 12:35,4.47,2.73,181,179,222,7068,252
2021/9/12 12:40,4.47,2.73,181,181,225,7452,249
2021/9/12 12:45,4.47,2.73,182,181,224,7338,251
2021/9/12 12:50,4.47,2.74,185,182,225,7248,249
2021/9/12 12:55,4.47,2.74,171,176,222,7391,250
2021/9/12 13:00,4.47,2.73,176,175,222,7509,250
2021/9/12 13:05,4.47,2.73,171,175,221,7397,250
2021/9/12 13:10,4.47,2.73,174,177,222,7475,251
2021/9/12 13:15,4.47,2.74,183,176,220,7402,250
2021/9/12 13:20,4.47,2.74,191,174,222,7468,251
2021/9/12 13:25,4.47,2.73,190,178,220,7487,250
2021/9/12 13:30,4.47,2.74,185,180,222,7403,250
2021/9/12 13:35,4.47,2.73,183,183,225,7341,250
2021/9/12 13:40,4.47,2.74,178,179,228,7342,250
2021/9/12 13:45,4.47,2.73,185,178,227,7243,250
2021/9/12 13:50,4.47,2.74,187,182,228,7199,251
2021/9/12 13:55,4.47,2.73,191,187,229,7051,250
2021/9/12 14:00,4.47,2.73,198,188,231,7035,251
2021/9/12 14:05,4.47,2.73,197,185,233,6971,251
2021/9/12 14:10,4.48,2.73,185,189,232,6871,249
2021/9/12 14:15,4.48,2.73,184,179,229,7209,250
2021/9/12 14:20,4.48,2.74,187,182,228,7144,250
2021/9/12 14:25,4.48,2.73,193,184,231,7103,250
2021/9/12 14:30,4.48,2.73,189,186,233,7087,250
2021/9/12 14:35,4.48,2.74,196,185,232,7037,250
2021/9/12 14:40,4.48,2.73,196,190,233,7058,250
2021/9/12 14:45,4.48,2.73,199,183,233,7037,249
2021/9/12 14:50,4.48,2.73,194,181,234,7063,250
2021/9/12 14:55,4.48,2.73,195,182,228,7067,251
2021/9/12 15:00,4.48,2.74,192,183,231,7018,249
2021/9/12 15:05,4.48,2.73,186,186,230,7154,251
2021/9/12 15:10,4.48,2.74,180,183,227,7117,250
2021/9/12 15:15,4.48,2.74,188,183,230,7244,250
2021/9/12 15:20,4.48,2.74,186,183,228,7133,250
2021/9/12 15:25,4.48,2.74,198,183,231,7262,251
2021/9/12 15:30,4.48,2.74,186,179,231,7150,250
2021/9/12 15:35,4.48,2.74,181,179,227,7154,250
2021/9/12 15:40,4.48,2.74,184,178,228,7122,250
2021/9/12 15:45,4.48,2.74,194,181,227,7236,251
2021/9/12 15:50,4.48,2.74,185,181,225,7246,250
2021/9/12 15:55,4.48,2.74,186,179,223,7372,249
2021/9/12 16:00,4.48,2.74,178,177,223,7420,250
2021/9/12 16:05,4.48,2.74,176,174,220,7519,250
2021/9/12 16:10,4.48,2.74,177,171,217,7716,250
2021/9/12 16:15,4.48,2.74,188,181,223,7840,251
2021/9/12 16:20,4.48,2.74,196,186,226,7300,250
2021/9/12 16:25,4.49,2.74,187,188,227,6919,250
2021/9/12 16:30,4.49,2.74,192,188,229,6938,250
2021/9/12 16:35,4.49,2.74,180,184,226,6926,250
2021/9/12 16:40,4.48,2.74,187,206,234,7054,253
2021/9/12 16:45,4.43,2.74,191,202,232,6800,250
2021/9/12 16:50,4.38,2.74,189,199,230,6872,250
2021/9/12 16:55,4.33,2.74,187,192,229,7038,250
2021/9/12 17:00,4.28,2.74,190,191,226,7045,250
2021/9/12 17:05,4.23,2.74,193,193,225,7156,251
2021/9/12 17:10,4.17,2.74,186,194,224,7353,250
2021/9/12 17:15,4.12,2.74,179,193,224,7327,250
2021/9/12 17:20,4.07,2.74,179,192,222,7344,250
2021/9/12 17:25,4.02,2.74,175,194,222,7448,249
2021/9/12 17:30,3.97,2.74,173,192,219,7566,250
2021/9/12 17:35,3.92,2.74,185,186,220,7604,249
2021/9/12 17:40,3.87,2.74,179,193,218,7677,250
2021/9/12 17:45,3.82,2.74,177,195,219,7516,250
2021/9/12 17:50,3.77,2.74,167,187,216,7568,249
2021/9/12 17:55,3.72,2.74,171,191,216,7679,249
2021/9/12 18:00,3.67,2.74,175,188,213,7767,249
2021/9/12 18:05,3.61,2.74,175,185,212,7859,249
2021/9/12 18:10,3.56,2.74,177,189,213,7829,249
2021/9/12 18:15,3.51,2.74,171,185,213,7844,249
2021/9/12 18:20,3.46,2.74,163,181,210,7792,247
2021/9/12 18:25,3.41,2.74,162,187,208,7913,245
2021/9/12 18:30,3.36,2.74,161,178,205,7925,246
2021/9/12 18:35,3.31,2.74,167,180,204,7899,243
2021/9/12 18:40,3.26,2.72,186,188,244,7760,250
2021/9/12 18:45,3.21,2.7,181,190,245,7610,250
2021/9/12 18:50,3.16,2.68,185,188,245,7650,251
2021/9/12 18:55,3.11,2.66,180,191,244,7642,250
2021/9/12 19:00,3.06,2.64,190,187,246,7633,249
2021/9/12 19:05,3.01,2.61,189,188,243,7724,249
2021/9/12 19:10,2.96,2.59,181,185,244,7770,250
2021/9/12 19:15,2.91,2.57,176,183,242,7869,248
2021/9/12 19:20,2.86,2.55,175,186,241,7774,248
2021/9/12 19:25,2.81,2.53,178,190,240,7850,248
2021/9/12 19:30,2.76,2.51,187,189,243,7732,250
2021/9/12 19:35,2.71,2.48,173,187,241,7861,250
2021/9/12 19:40,2.66,2.46,174,177,239,7892,249
2021/9/12 19:45,2.61,2.44,176,180,240,7906,248
2021/9/12 19:50,2.56,2.42,176,187,240,7945,249
2021/9/12 19:55,2.51,2.39,175,191,240,7845,248
